,hicat_label
11658,cancer_in_situ
11659,cancer_in_situ
11660,cancer_in_situ
11661,cancer_in_situ
11662,cancer_in_situ
11663,cancer_in_situ
11664,cancer_in_situ
11665,cancer_in_situ
11666,cancer_in_situ
11667,invasive_cancer
11668,cancer_in_situ
11669,cancer_in_situ
11670,cancer_in_situ
11671,cancer_in_situ
11672,cancer_in_situ
11673,cancer_in_situ
11674,cancer_in_situ
11675,cancer_in_situ
11676,cancer_in_situ
11677,cancer_in_situ
11678,cancer_in_situ
11679,cancer_in_situ
11680,cancer_in_situ
11681,cancer_in_situ
11682,cancer_in_situ
11683,immune_infiltrate
11684,cancer_in_situ
11685,connective_tissue
11686,connective_tissue
11687,immune_infiltrate
11688,cancer_in_situ
11689,cancer_in_situ
11690,immune_infiltrate
11691,connective_tissue
11692,connective_tissue
11693,connective_tissue
11694,connective_tissue
11695,connective_tissue
11696,connective_tissue
11697,connective_tissue
11698,connective_tissue
11699,connective_tissue
11700,connective_tissue
11701,connective_tissue
11702,connective_tissue
11703,adipose_tissue
11704,adipose_tissue
11705,adipose_tissue
11706,adipose_tissue
11707,adipose_tissue
11708,adipose_tissue
11709,adipose_tissue
11710,adipose_tissue
11711,adipose_tissue
11712,adipose_tissue
11713,adipose_tissue
11714,adipose_tissue
11715,adipose_tissue
11716,adipose_tissue
11717,adipose_tissue
11718,adipose_tissue
11719,adipose_tissue
11720,adipose_tissue
11721,adipose_tissue
11722,adipose_tissue
11723,adipose_tissue
11724,connective_tissue
11725,connective_tissue
11726,connective_tissue
11727,connective_tissue
11728,connective_tissue
11729,connective_tissue
11730,connective_tissue
11731,connective_tissue
11732,connective_tissue
11733,connective_tissue
11734,adipose_tissue
11735,adipose_tissue
11736,adipose_tissue
11737,adipose_tissue
11738,adipose_tissue
11739,adipose_tissue
11740,adipose_tissue
11741,adipose_tissue
11742,adipose_tissue
11743,adipose_tissue
11744,adipose_tissue
11745,adipose_tissue
11746,adipose_tissue
11747,adipose_tissue
11748,adipose_tissue
11749,adipose_tissue
11750,breast_glands
11751,breast_glands
11752,breast_glands
11753,breast_glands
11754,breast_glands
11755,breast_glands
11756,breast_glands
11757,breast_glands
11758,breast_glands
11759,breast_glands
11760,breast_glands
11761,breast_glands
11762,breast_glands
11763,breast_glands
11764,breast_glands
11765,breast_glands
11766,breast_glands
11767,breast_glands
11768,breast_glands
11769,breast_glands
11770,breast_glands
11771,breast_glands
11772,breast_glands
11773,breast_glands
11774,breast_glands
11775,breast_glands
11776,breast_glands
11777,breast_glands
11778,breast_glands
11779,cancer_in_situ
11780,cancer_in_situ
11781,cancer_in_situ
11782,cancer_in_situ
11783,cancer_in_situ
11784,cancer_in_situ
11785,cancer_in_situ
11786,cancer_in_situ
11787,cancer_in_situ
11788,cancer_in_situ
11789,cancer_in_situ
11790,cancer_in_situ
11791,cancer_in_situ
11792,invasive_cancer
11793,invasive_cancer
11794,invasive_cancer
11795,invasive_cancer
11796,invasive_cancer
11797,invasive_cancer
11798,invasive_cancer
11799,invasive_cancer
11800,invasive_cancer
11801,invasive_cancer
11802,invasive_cancer
11803,invasive_cancer
11804,invasive_cancer
11805,invasive_cancer
11806,invasive_cancer
11807,invasive_cancer
11808,invasive_cancer
11809,invasive_cancer
11810,invasive_cancer
11811,invasive_cancer
11812,invasive_cancer
11813,invasive_cancer
11814,invasive_cancer
11815,invasive_cancer
11816,invasive_cancer
11817,invasive_cancer
11818,invasive_cancer
11819,invasive_cancer
11820,invasive_cancer
11821,invasive_cancer
11822,invasive_cancer
11823,cancer_in_situ
11824,cancer_in_situ
11825,cancer_in_situ
11826,cancer_in_situ
11827,cancer_in_situ
11828,cancer_in_situ
11829,cancer_in_situ
11830,cancer_in_situ
11831,cancer_in_situ
11832,cancer_in_situ
11833,cancer_in_situ
11834,cancer_in_situ
11835,cancer_in_situ
11836,cancer_in_situ
11837,cancer_in_situ
11838,cancer_in_situ
11839,cancer_in_situ
11840,cancer_in_situ
11841,cancer_in_situ
11842,cancer_in_situ
11843,cancer_in_situ
11844,cancer_in_situ
11845,cancer_in_situ
11846,cancer_in_situ
11847,cancer_in_situ
11848,cancer_in_situ
11849,cancer_in_situ
11850,immune_infiltrate
11851,immune_infiltrate
11852,connective_tissue
11853,adipose_tissue
11854,immune_infiltrate
11855,cancer_in_situ
11856,cancer_in_situ
11857,connective_tissue
11858,connective_tissue
11859,connective_tissue
11860,connective_tissue
11861,connective_tissue
11862,connective_tissue
11863,connective_tissue
11864,adipose_tissue
11865,adipose_tissue
11866,adipose_tissue
11867,connective_tissue
11868,adipose_tissue
11869,adipose_tissue
11870,adipose_tissue
11871,adipose_tissue
11872,adipose_tissue
11873,adipose_tissue
11874,adipose_tissue
11875,adipose_tissue
11876,adipose_tissue
11877,adipose_tissue
11878,adipose_tissue
11879,adipose_tissue
11880,adipose_tissue
11881,adipose_tissue
11882,adipose_tissue
11883,adipose_tissue
11884,adipose_tissue
11885,adipose_tissue
11886,adipose_tissue
11887,adipose_tissue
11888,adipose_tissue
11889,adipose_tissue
11890,adipose_tissue
11891,connective_tissue
11892,connective_tissue
11893,connective_tissue
11894,connective_tissue
11895,connective_tissue
11896,connective_tissue
11897,connective_tissue
11898,connective_tissue
11899,connective_tissue
11900,connective_tissue
11901,connective_tissue
11902,adipose_tissue
11903,adipose_tissue
11904,adipose_tissue
11905,adipose_tissue
11906,adipose_tissue
11907,adipose_tissue
11908,adipose_tissue
11909,adipose_tissue
11910,adipose_tissue
11911,adipose_tissue
11912,adipose_tissue
11913,adipose_tissue
11914,adipose_tissue
11915,adipose_tissue
11916,breast_glands
11917,breast_glands
11918,breast_glands
11919,breast_glands
11920,breast_glands
11921,breast_glands
11922,breast_glands
11923,breast_glands
11924,breast_glands
11925,breast_glands
11926,breast_glands
11927,breast_glands
11928,breast_glands
11929,breast_glands
11930,breast_glands
11931,breast_glands
11932,breast_glands
11933,breast_glands
11934,breast_glands
11935,breast_glands
11936,breast_glands
11937,breast_glands
11938,breast_glands
11939,breast_glands
11940,breast_glands
11941,breast_glands
11942,breast_glands
11943,adipose_tissue
11944,adipose_tissue
11945,adipose_tissue
11946,cancer_in_situ
11947,cancer_in_situ
11948,cancer_in_situ
11949,cancer_in_situ
11950,cancer_in_situ
11951,cancer_in_situ
11952,invasive_cancer
11953,invasive_cancer
11954,invasive_cancer
11955,invasive_cancer
11956,connective_tissue
11957,cancer_in_situ
11958,invasive_cancer
11959,invasive_cancer
11960,invasive_cancer
11961,invasive_cancer
11962,invasive_cancer
11963,invasive_cancer
11964,invasive_cancer
11965,invasive_cancer
11966,invasive_cancer
11967,invasive_cancer
11968,invasive_cancer
11969,invasive_cancer
11970,invasive_cancer
11971,invasive_cancer
11972,invasive_cancer
11973,invasive_cancer
11974,invasive_cancer
11975,invasive_cancer
11976,invasive_cancer
11977,invasive_cancer
11978,invasive_cancer
11979,invasive_cancer
11980,invasive_cancer
11981,invasive_cancer
11982,invasive_cancer
11983,invasive_cancer
11984,invasive_cancer
11985,invasive_cancer
11986,invasive_cancer
11987,invasive_cancer
11988,invasive_cancer
11989,invasive_cancer
11990,cancer_in_situ
11991,cancer_in_situ
11992,cancer_in_situ
11993,cancer_in_situ
11994,cancer_in_situ
11995,cancer_in_situ
11996,cancer_in_situ
11997,cancer_in_situ
11998,cancer_in_situ
11999,cancer_in_situ
12000,cancer_in_situ
12001,cancer_in_situ
12002,cancer_in_situ
12003,cancer_in_situ
12004,cancer_in_situ
12005,cancer_in_situ
12006,cancer_in_situ
12007,cancer_in_situ
12008,cancer_in_situ
12009,cancer_in_situ
12010,cancer_in_situ
12011,cancer_in_situ
12012,cancer_in_situ
12013,cancer_in_situ
12014,cancer_in_situ
12015,cancer_in_situ
12016,cancer_in_situ
12017,immune_infiltrate
12018,cancer_in_situ
12019,adipose_tissue
12020,connective_tissue
12021,adipose_tissue
12022,cancer_in_situ
12023,connective_tissue
12024,connective_tissue
12025,connective_tissue
12026,connective_tissue
12027,connective_tissue
12028,connective_tissue
12029,connective_tissue
12030,adipose_tissue
12031,adipose_tissue
12032,adipose_tissue
12033,adipose_tissue
12034,adipose_tissue
12035,adipose_tissue
12036,adipose_tissue
12037,adipose_tissue
12038,adipose_tissue
12039,adipose_tissue
12040,adipose_tissue
12041,adipose_tissue
12042,adipose_tissue
12043,adipose_tissue
12044,adipose_tissue
12045,adipose_tissue
12046,adipose_tissue
12047,adipose_tissue
12048,adipose_tissue
12049,adipose_tissue
12050,adipose_tissue
12051,adipose_tissue
12052,adipose_tissue
12053,adipose_tissue
12054,adipose_tissue
12055,adipose_tissue
12056,adipose_tissue
12057,adipose_tissue
12058,connective_tissue
12059,connective_tissue
12060,connective_tissue
12061,connective_tissue
12062,connective_tissue
12063,connective_tissue
12064,connective_tissue
12065,connective_tissue
12066,connective_tissue
12067,connective_tissue
12068,adipose_tissue
12069,adipose_tissue
12070,adipose_tissue
12071,adipose_tissue
12072,adipose_tissue
12073,adipose_tissue
12074,adipose_tissue
12075,adipose_tissue
12076,adipose_tissue
12077,adipose_tissue
12078,adipose_tissue
12079,adipose_tissue
12080,adipose_tissue
12081,adipose_tissue
12082,adipose_tissue
12083,adipose_tissue
12084,breast_glands
12085,breast_glands
12086,breast_glands
12087,breast_glands
12088,breast_glands
12089,breast_glands
12090,breast_glands
12091,breast_glands
12092,breast_glands
12093,breast_glands
12094,breast_glands
12095,breast_glands
12096,breast_glands
12097,breast_glands
12098,breast_glands
12099,breast_glands
12100,breast_glands
12101,breast_glands
12102,breast_glands
12103,breast_glands
12104,breast_glands
12105,breast_glands
12106,breast_glands
12107,breast_glands
12108,breast_glands
12109,breast_glands
12110,adipose_tissue
12111,adipose_tissue
12112,adipose_tissue
12113,cancer_in_situ
12114,cancer_in_situ
12115,cancer_in_situ
12116,cancer_in_situ
12117,invasive_cancer
12118,invasive_cancer
12119,invasive_cancer
12120,invasive_cancer
12121,invasive_cancer
12122,invasive_cancer
12123,invasive_cancer
12124,invasive_cancer
12125,invasive_cancer
12126,invasive_cancer
12127,invasive_cancer
12128,invasive_cancer
12129,invasive_cancer
12130,invasive_cancer
12131,invasive_cancer
12132,invasive_cancer
12133,invasive_cancer
12134,invasive_cancer
12135,invasive_cancer
12136,invasive_cancer
12137,invasive_cancer
12138,invasive_cancer
12139,invasive_cancer
12140,invasive_cancer
12141,invasive_cancer
12142,invasive_cancer
12143,invasive_cancer
12144,invasive_cancer
12145,invasive_cancer
12146,invasive_cancer
12147,invasive_cancer
12148,invasive_cancer
12149,invasive_cancer
12150,invasive_cancer
12151,invasive_cancer
12152,invasive_cancer
12153,invasive_cancer
12154,invasive_cancer
12155,invasive_cancer
12156,invasive_cancer
12157,invasive_cancer
12158,invasive_cancer
12159,invasive_cancer
12160,cancer_in_situ
12161,cancer_in_situ
12162,cancer_in_situ
12163,cancer_in_situ
12164,cancer_in_situ
12165,cancer_in_situ
12166,cancer_in_situ
12167,cancer_in_situ
12168,cancer_in_situ
12169,cancer_in_situ
12170,cancer_in_situ
12171,cancer_in_situ
12172,cancer_in_situ
12173,cancer_in_situ
12174,cancer_in_situ
12175,cancer_in_situ
12176,cancer_in_situ
12177,cancer_in_situ
12178,cancer_in_situ
12179,cancer_in_situ
12180,cancer_in_situ
12181,cancer_in_situ
12182,cancer_in_situ
12183,cancer_in_situ
12184,cancer_in_situ
12185,cancer_in_situ
12186,cancer_in_situ
12187,connective_tissue
12188,connective_tissue
12189,adipose_tissue
12190,adipose_tissue
12191,cancer_in_situ
12192,adipose_tissue
12193,connective_tissue
12194,connective_tissue
12195,connective_tissue
12196,connective_tissue
12197,connective_tissue
12198,adipose_tissue
12199,adipose_tissue
12200,adipose_tissue
12201,adipose_tissue
12202,adipose_tissue
12203,adipose_tissue
12204,adipose_tissue
12205,adipose_tissue
12206,adipose_tissue
12207,adipose_tissue
12208,adipose_tissue
12209,adipose_tissue
12210,adipose_tissue
12211,adipose_tissue
12212,adipose_tissue
12213,adipose_tissue
12214,adipose_tissue
12215,adipose_tissue
12216,adipose_tissue
12217,adipose_tissue
12218,adipose_tissue
12219,adipose_tissue
12220,adipose_tissue
12221,adipose_tissue
12222,adipose_tissue
12223,adipose_tissue
12224,adipose_tissue
12225,adipose_tissue
12226,adipose_tissue
12227,adipose_tissue
12228,connective_tissue
12229,connective_tissue
12230,connective_tissue
12231,connective_tissue
12232,connective_tissue
12233,connective_tissue
12234,connective_tissue
12235,adipose_tissue
12236,adipose_tissue
12237,adipose_tissue
12238,adipose_tissue
12239,adipose_tissue
12240,adipose_tissue
12241,adipose_tissue
12242,adipose_tissue
12243,adipose_tissue
12244,adipose_tissue
12245,adipose_tissue
12246,adipose_tissue
12247,adipose_tissue
12248,adipose_tissue
12249,adipose_tissue
12250,adipose_tissue
12251,adipose_tissue
12252,adipose_tissue
12253,breast_glands
12254,breast_glands
12255,breast_glands
12256,breast_glands
12257,breast_glands
12258,breast_glands
12259,breast_glands
12260,breast_glands
12261,breast_glands
12262,breast_glands
12263,breast_glands
12264,breast_glands
12265,breast_glands
12266,breast_glands
12267,breast_glands
12268,breast_glands
12269,breast_glands
12270,breast_glands
12271,breast_glands
12272,breast_glands
12273,breast_glands
12274,breast_glands
12275,breast_glands
12276,breast_glands
12277,breast_glands
12278,breast_glands
12279,adipose_tissue
12280,adipose_tissue
12281,adipose_tissue
12282,cancer_in_situ
12283,invasive_cancer
12284,cancer_in_situ
12285,cancer_in_situ
12286,invasive_cancer
12287,invasive_cancer
12288,invasive_cancer
12289,invasive_cancer
12290,invasive_cancer
12291,invasive_cancer
12292,invasive_cancer
12293,invasive_cancer
12294,invasive_cancer
12295,invasive_cancer
12296,invasive_cancer
12297,invasive_cancer
12298,invasive_cancer
12299,invasive_cancer
12300,invasive_cancer
12301,invasive_cancer
12302,invasive_cancer
12303,invasive_cancer
12304,invasive_cancer
12305,invasive_cancer
12306,invasive_cancer
12307,invasive_cancer
12308,invasive_cancer
12309,invasive_cancer
12310,invasive_cancer
12311,invasive_cancer
12312,invasive_cancer
12313,invasive_cancer
12314,invasive_cancer
12315,invasive_cancer
12316,invasive_cancer
12317,invasive_cancer
12318,invasive_cancer
12319,invasive_cancer
12320,invasive_cancer
12321,invasive_cancer
12322,invasive_cancer
12323,invasive_cancer
12324,invasive_cancer
12325,invasive_cancer
12326,cancer_in_situ
12327,cancer_in_situ
12328,cancer_in_situ
12329,cancer_in_situ
12330,cancer_in_situ
12331,cancer_in_situ
12332,cancer_in_situ
12333,cancer_in_situ
12334,cancer_in_situ
12335,cancer_in_situ
12336,cancer_in_situ
12337,cancer_in_situ
12338,cancer_in_situ
12339,cancer_in_situ
12340,cancer_in_situ
12341,cancer_in_situ
12342,cancer_in_situ
12343,cancer_in_situ
12344,cancer_in_situ
12345,cancer_in_situ
12346,cancer_in_situ
12347,cancer_in_situ
12348,cancer_in_situ
12349,cancer_in_situ
12350,cancer_in_situ
12351,cancer_in_situ
12352,cancer_in_situ
12353,connective_tissue
12354,adipose_tissue
12355,adipose_tissue
12356,adipose_tissue
12357,cancer_in_situ
12358,cancer_in_situ
12359,cancer_in_situ
12360,immune_infiltrate
12361,connective_tissue
12362,connective_tissue
12363,adipose_tissue
12364,adipose_tissue
12365,adipose_tissue
12366,adipose_tissue
12367,adipose_tissue
12368,adipose_tissue
12369,adipose_tissue
12370,adipose_tissue
12371,adipose_tissue
12372,adipose_tissue
12373,adipose_tissue
12374,adipose_tissue
12375,adipose_tissue
12376,adipose_tissue
12377,adipose_tissue
12378,adipose_tissue
12379,adipose_tissue
12380,adipose_tissue
12381,adipose_tissue
12382,adipose_tissue
12383,adipose_tissue
12384,adipose_tissue
12385,adipose_tissue
12386,adipose_tissue
12387,adipose_tissue
12388,adipose_tissue
12389,adipose_tissue
12390,adipose_tissue
12391,adipose_tissue
12392,adipose_tissue
12393,adipose_tissue
12394,adipose_tissue
12395,adipose_tissue
12396,adipose_tissue
12397,adipose_tissue
12398,adipose_tissue
12399,adipose_tissue
12400,adipose_tissue
12401,adipose_tissue
12402,adipose_tissue
12403,adipose_tissue
12404,adipose_tissue
12405,adipose_tissue
12406,adipose_tissue
12407,adipose_tissue
12408,adipose_tissue
12409,adipose_tissue
12410,adipose_tissue
12411,adipose_tissue
12412,adipose_tissue
12413,adipose_tissue
12414,adipose_tissue
12415,adipose_tissue
12416,adipose_tissue
12417,adipose_tissue
12418,adipose_tissue
12419,connective_tissue
12420,breast_glands
12421,breast_glands
12422,breast_glands
12423,breast_glands
12424,breast_glands
12425,breast_glands
12426,breast_glands
12427,breast_glands
12428,breast_glands
12429,breast_glands
12430,breast_glands
12431,breast_glands
12432,breast_glands
12433,breast_glands
12434,breast_glands
12435,breast_glands
12436,breast_glands
12437,breast_glands
12438,breast_glands
12439,breast_glands
12440,breast_glands
12441,breast_glands
12442,breast_glands
12443,breast_glands
12444,adipose_tissue
12445,adipose_tissue
12446,adipose_tissue
12447,adipose_tissue
12448,invasive_cancer
12449,invasive_cancer
12450,cancer_in_situ
12451,cancer_in_situ
12452,invasive_cancer
12453,invasive_cancer
12454,invasive_cancer
12455,invasive_cancer
12456,invasive_cancer
12457,invasive_cancer
12458,invasive_cancer
12459,invasive_cancer
12460,invasive_cancer
12461,invasive_cancer
12462,invasive_cancer
12463,invasive_cancer
12464,invasive_cancer
12465,invasive_cancer
12466,invasive_cancer
12467,invasive_cancer
12468,invasive_cancer
12469,invasive_cancer
12470,invasive_cancer
12471,invasive_cancer
12472,invasive_cancer
12473,invasive_cancer
12474,invasive_cancer
12475,invasive_cancer
12476,invasive_cancer
12477,invasive_cancer
12478,invasive_cancer
12479,invasive_cancer
